subject_id,text,interaction_type,date,language
S024,සතියේ දවස් කීපයක් ව්‍යායාම කළා. ශරීරය හොඳ හැඟීමක් ගත්තා. ඒ නිසා ඉදිරියටත් කරන්න හිතාගෙන ඉන්නවා.,message,2024-04-30,si
S024,අද දවස ගොඩාක් සතුටින් ගෙවුණා. පවුලේ සියල්ලෝ එකතු වෙලා හොඳ ආහාරයක් කෑවා. ළමයින්ත් ගොඩාක් සතුටු වුණා.,message,2024-12-17,si
S024,මිතුරන් සමඟ ගමනක් ගිහින් ගොඩාක් ආස හිතුණා. රාත්‍රී ආහාරය ගෙන කතාබහ කළා. ඇත්තෙන්ම ආනන්දමත් දවසක් ගෙවුණා.,message,2024-11-26,si
S024,අද දවස ගොඩාක් සතුටින් ගෙවුණා. පවුලේ සියල්ලෝ එකතු වෙලා හොඳ ආහාරයක් කෑවා. ළමයින්ත් ගොඩාක් සතුටු වුණා.,message,2024-07-22,si
S024,"අද රෑ නව චිත්‍රපටයක් බැලුවා. කතාව ගොඩාක් හොඳයි, නළු නිළියන්ගේ රංගනය ඇත්තෙන්ම දිනාගත්තා. කවුරුත් බලන්න ඕනෙ.",message,2024-03-03,si
S024,අද දවස ගොඩාක් සතුටින් ගෙවුණා. පවුලේ සියල්ලෝ එකතු වෙලා හොඳ ආහාරයක් කෑවා. ළමයින්ත් ගොඩාක් සතුටු වුණා.,comment,2024-12-05,si
S024,මිතුරන් සමඟ ගමනක් ගිහින් ගොඩාක් ආස හිතුණා. රාත්‍රී ආහාරය ගෙන කතාබහ කළා. ඇත්තෙන්ම ආනන්දමත් දවසක් ගෙවුණා.,comment,2024-01-11,si
S024,ගෙදර පොතක් කියෙව්වා. ගොඩාක් ඉගෙනගන්න දේවල් තිබුණා. නොදන්නා දේවල් ඕනෑ තරම් ඉගෙනගත්තා.,comment,2024-05-04,si
S024,මිතුරන් සමඟ ගමනක් ගිහින් ගොඩාක් ආස හිතුණා. රාත්‍රී ආහාරය ගෙන කතාබහ කළා. ඇත්තෙන්ම ආනන්දමත් දවසක් ගෙවුණා.,comment,2024-04-15,si
S024,මිතුරන් සමඟ ගමනක් ගිහින් ගොඩාක් ආස හිතුණා. රාත්‍රී ආහාරය ගෙන කතාබහ කළා. ඇත්තෙන්ම ආනන්දමත් දවසක් ගෙවුණා.,caption,2024-04-16,si
S024,"අද රෑ නව චිත්‍රපටයක් බැලුවා. කතාව ගොඩාක් හොඳයි, නළු නිළියන්ගේ රංගනය ඇත්තෙන්ම දිනාගත්තා. කවුරුත් බලන්න ඕනෙ.",message,2024-04-29,si
S024,"අද රෑ නව චිත්‍රපටයක් බැලුවා. කතාව ගොඩාක් හොඳයි, නළු නිළියන්ගේ රංගනය ඇත්තෙන්ම දිනාගත්තා. කවුරුත් බලන්න ඕනෙ.",comment,2024-11-01,si
S024,,like,2024-05-21,si
S024,,react,2024-03-07,si
S024,,like,2024-05-08,si
S024,,react,2024-02-26,si
S025,ගෙදර පොතක් කියෙව්වා. ගොඩාක් ඉගෙනගන්න දේවල් තිබුණා. නොදන්නා දේවල් ඕනෑ තරම් ඉගෙනගත්තා.,comment,2024-01-27,si
S025,සතියේ දවස් කීපයක් ව්‍යායාම කළා. ශරීරය හොඳ හැඟීමක් ගත්තා. ඒ නිසා ඉදිරියටත් කරන්න හිතාගෙන ඉන්නවා.,comment,2024-09-26,si
S025,අද දවස ගොඩාක් සතුටින් ගෙවුණා. පවුලේ සියල්ලෝ එකතු වෙලා හොඳ ආහාරයක් කෑවා. ළමයින්ත් ගොඩාක් සතුටු වුණා.,message,2024-08-31,si
S025,ගෙදර පොතක් කියෙව්වා. ගොඩාක් ඉගෙනගන්න දේවල් තිබුණා. නොදන්නා දේවල් ඕනෑ තරම් ඉගෙනගත්තා.,caption,2024-09-19,si
S025,අද දවස ගොඩාක් සතුටින් ගෙවුණා. පවුලේ සියල්ලෝ එකතු වෙලා හොඳ ආහාරයක් කෑවා. ළමයින්ත් ගොඩාක් සතුටු වුණා.,caption,2024-08-19,si
S025,"අද රෑ නව චිත්‍රපටයක් බැලුවා. කතාව ගොඩාක් හොඳයි, නළු නිළියන්ගේ රංගනය ඇත්තෙන්ම දිනාගත්තා. කවුරුත් බලන්න ඕනෙ.",comment,2024-11-10,si
S025,මිතුරන් සමඟ ගමනක් ගිහින් ගොඩාක් ආස හිතුණා. රාත්‍රී ආහාරය ගෙන කතාබහ කළා. ඇත්තෙන්ම ආනන්දමත් දවසක් ගෙවුණා.,message,2024-06-03,si
S025,අද දවස ගොඩාක් සතුටින් ගෙවුණා. පවුලේ සියල්ලෝ එකතු වෙලා හොඳ ආහාරයක් කෑවා. ළමයින්ත් ගොඩාක් සතුටු වුණා.,message,2024-02-01,si
S025,සතියේ දවස් කීපයක් ව්‍යායාම කළා. ශරීරය හොඳ හැඟීමක් ගත්තා. ඒ නිසා ඉදිරියටත් කරන්න හිතාගෙන ඉන්නවා.,caption,2024-08-06,si
S025,අද දවස ගොඩාක් සතුටින් ගෙවුණා. පවුලේ සියල්ලෝ එකතු වෙලා හොඳ ආහාරයක් කෑවා. ළමයින්ත් ගොඩාක් සතුටු වුණා.,caption,2024-09-08,si
